SK_ID_CURR,TARGET
104058,0.0699687242860119
104063,0.06327999050549143
104066,0.08397336680350365
104087,0.04549565276223178
104089,0.08112818500509901
104095,0.06677230197097683
104098,0.10592279444250528
104104,0.052389262497064326
104110,0.08812428239277695
104120,0.06705535536015116
104122,0.05449130943546244
104131,0.07980279838641771
104132,0.09698400743332503
104135,0.05498975394385092
104136,0.08254564360525296
104149,0.07812919074960042
104150,0.07252979180970973
104156,0.0871436161825768
104165,0.0976373873515329
104175,0.07642358109089346
104179,0.10387570451736791
104184,0.07980864357195629
104206,0.061158726657193095
104216,0.09001984710075094
104230,0.13268367823646549
104257,0.04765621037707321
104272,0.04946469169521841
104273,0.08537900281286193
104278,0.04575605947013904
104294,0.09167064153596222
104295,0.07949074389886573
104297,0.06709660333525108
104298,0.09637948430084833
104308,0.09666298673883163
104318,0.07708092104448726
104319,0.06134732037090001
104320,0.10995591774377342
104327,0.10448139355961512
104334,0.08588590152365409
104344,0.09926307075995493
104350,0.06901321740486589
104351,0.08419389758125018
104354,0.09916636586730464
104369,0.10640640879661481
104376,0.08915563088326016
104381,0.07662306852083436
104384,0.08665724323374413
104391,0.05433193480964488
104394,0.09392361937920657
104398,0.1116382960722708
104402,0.07227697037046388
104408,0.0671501374168222
104409,0.05433620584819182
104410,0.11887328466512002
104412,0.06607750613149722
104417,0.09220808655534754
104424,0.07829935307288159
104426,0.0570190224197419
104435,0.07009297362312779
104445,0.07199249426305421
104458,0.04817544317867528
104460,0.08271822123414975
104466,0.07273748495301559
104472,0.10755323702409963
104473,0.09698946610646411
104479,0.05018193425327286
104480,0.06700296426723111
104482,0.10681257930883563
104499,0.048370374843097835
104501,0.04813262738728013
104502,0.0711813991147513
104506,0.07898531489210961
104510,0.055440546635592114
104512,0.06405498097282317
104520,0.11468694820268235
104528,0.10444618707447349
104529,0.08882889692317289
104541,0.0865017228273637
104578,0.06149475976774572
104584,0.07716680683203542
104588,0.09265384624664441
104602,0.07502967511363286
104610,0.05514237109742962
104611,0.08064815957864334
104618,0.10088367805541636
104620,0.07833209027662477
104622,0.05471461289473456
104624,0.056920525613823776
104625,0.09041492956795213
104634,0.12265860627777364
104639,0.09326702121389252
104646,0.06924742118928014
104647,0.07016060879228055
104652,0.05625051722377209
104670,0.07284934035242242
104677,0.0644825747016393
104685,0.09732269820642875
104691,0.08555590084727115
104696,0.06462468270769711
104699,0.05365982548710976
104712,0.10691940508984174
104714,0.07700573758524647
104717,0.07793533043784678
104718,0.07301210621608391
104740,0.07210774798322425
104741,0.08814728462141923
104743,0.04400848728080538
104744,0.09183135678600049
104747,0.09103064363479846
104767,0.07853168352086295
104772,0.1650580583185851
104776,0.12037610244762256
104779,0.05970544351455223
104814,0.07959848001340306
104815,0.07506824988021137
104830,0.09272384265995823
104831,0.10394933100518809
104833,0.09667620789429776
104839,0.06562042783909448
104840,0.07752745873485017
104860,0.09200129676158544
104861,0.049222253261728535
104866,0.07807308466327575
104870,0.06140532244916541
104877,0.08732109012356773
104878,0.05428899373767469
104879,0.07075627894224003
104880,0.08375591492287984
104899,0.08013004475361002
104906,0.050254870186335794
104907,0.10353246227466292
104913,0.07998710924477244
104916,0.09979527677441884
104921,0.08704498893309442
104930,0.0738953347650679
104931,0.08943895544881118
104936,0.09173679927531594
104937,0.08293405276775122
104942,0.07512309591245676
104943,0.07277683500016074
104969,0.09204351666879525
104972,0.1270287110435848
104988,0.08721429989187744
105013,0.08759629029806928
105015,0.08476172101228492
105019,0.06546570617583192
105027,0.07416688401400204
105030,0.08711431263242965
105035,0.14318369816842583
105041,0.0569842181860593
105051,0.11162286250336695
105056,0.06000664046849322
105067,0.16015261615504187
105071,0.10026425502779517
105072,0.05651765859277284
105074,0.11747683158108864
105091,0.10242456058467739
105101,0.06805503287237741
105103,0.07867066595211777
105134,0.0851429858339343
105139,0.08463519692848909
105142,0.11489389956019261
105146,0.08698419185446564
105163,0.08045623334916617
105168,0.10241655684349384
105172,0.04689130524629695
105176,0.11609196240047026
105195,0.0738956100385853
105196,0.12421990898801863
105197,0.05307327654337572
105203,0.07690753888716988
105223,0.0846603071478151
105227,0.07777216963282726
105228,0.05753268247461429
105230,0.08836420984931655
105231,0.11699554102664933
105239,0.07302854376463948
105242,0.0914722653053543
105244,0.0736155183509929
105245,0.10217804929800615
105248,0.052048853121829906
105249,0.07704395232955447
105266,0.11205786305260768
105271,0.1110436388004861
105276,0.09698979649066035
105282,0.09436378022367058
105292,0.0728660067432516
105297,0.04370681731180647
105332,0.10494044725261195
105333,0.07104644875049977
105343,0.05620907508141152
105344,0.048864664010672805
105345,0.10709685351173827
105357,0.08655414901782202
105359,0.08007673227691073
105366,0.07160119372959059
105367,0.08724605116215067
105370,0.04262529352606905
105377,0.08602028568073675
105390,0.07827144657479507
105399,0.061385246937946045
105403,0.06989771338856172
105404,0.07813257496576842
105414,0.06634397258274152
105417,0.07864180869519335
105425,0.12407639444179666
105452,0.06662782829984955
105454,0.09118159714215762
105456,0.10755537416467222
105470,0.09073928047745067
105471,0.05087383313689178
105483,0.07737073110610902
105493,0.09431517885213778
105508,0.11411842702420907
105514,0.09215753624598035
105515,0.049196009954491374
105528,0.1246377508124317
105529,0.06048296966716888
105531,0.06222280454871364
105532,0.06720996750073839
105558,0.04560818315127203
105574,0.07895969991409588
105578,0.05328852528346756
105584,0.12920935059703428
105595,0.10243959543853531
105617,0.08665502613087855
105618,0.06939395432545233
105621,0.07096452761030338
105625,0.07460101494272478
105629,0.07983541991821405
105630,0.058680349377310856
105634,0.05531957044238525
105635,0.08903984405367198
105641,0.09354441806239058
105647,0.09356183585808643
105648,0.0777240530398574
105655,0.05518259462491793
105657,0.0577084266014273
105672,0.09816400633986735
105678,0.0769751893689331
105682,0.06983240342971177
105691,0.08396991326706023
105692,0.07478522610962018
105706,0.10802344275201815
105712,0.09037312892695346
105720,0.08412942215310666
105734,0.0739992633697607
105735,0.0824939268268551
105736,0.07893697293467664
105737,0.05690644244565181
105738,0.11426909126242095
105740,0.10675223091407772
105744,0.05294126018610554
105747,0.09170507248927524
105749,0.09874375319959544
105754,0.0797146134424333
105758,0.05813813996394269
105760,0.08144084994316926
105767,0.0719971577679444
105784,0.10239997241788971
105791,0.07604603956585923
105802,0.07806817150113164
105807,0.11890050832409572
105809,0.06412322620906058
105816,0.08683966541356807
105817,0.05361864754440957
105824,0.11578249418213048
105832,0.09306574024680943
105856,0.07021080158867278
105865,0.06950354907973534
105899,0.07255314137926644
105906,0.04625538952578516
105916,0.07989216146946819
105923,0.09686920638131202
105937,0.08515276576342594
105965,0.05504840476357328
105966,0.07846921603055139
105968,0.06411629913528423
105973,0.07382093011034914
105976,0.09967602146890925
105978,0.05744899960633847
105979,0.06804574627493365
105991,0.0903336535277531
105998,0.0765343099463515
105999,0.08507475621088675
106000,0.08549869433513907
106001,0.0920696442803962
106010,0.07061965523969256
106011,0.08452234322169098
106013,0.10570509322338063
106015,0.06928182070949868
106026,0.05800357732052973
106032,0.05810335817025858
106035,0.08554900202023846
106040,0.07962207222874461
106041,0.11432635030729038
106044,0.051551085799298485
106053,0.09239155317789603
106054,0.05951002567675846
106065,0.1068130124949178
106081,0.06797625707796084
106083,0.07196031190752904
106087,0.08185824682427797
106090,0.08409835658406609
106101,0.041875326793656596
106102,0.10802299673957196
106109,0.07147766159552975
106116,0.06603652957173418
106150,0.06339511005474925
106155,0.14875347233115532
106166,0.07877679752918136
106176,0.07981216167099497
106189,0.06349907517588398
106199,0.10650952342063875
106205,0.08473299322529226
106206,0.07532291672018947
106211,0.07488601120243174
106214,0.0578957569214837
106216,0.07518527593915157
106217,0.08688113552205197
106225,0.07440226326028623
106249,0.05832577579436219
106256,0.06499466598971305
106258,0.06389665506532297
106261,0.09353254145065135
106262,0.10594750366999364
106264,0.05432947417373452
106271,0.09403485002241468
106276,0.06963051131980165
106277,0.08315983123534366
106286,0.09900457075895519
106293,0.05703866687818076
106295,0.06547077337265875
106296,0.08653562560876397
106297,0.11653856553912775
106298,0.08210648941115659
106311,0.07020216153346816
106314,0.10123748289480418
106320,0.10839570304073029
106334,0.09037551871040465
106346,0.061595852268605006
106347,0.06643440087004661
106349,0.07403973024632805
106354,0.09670474314882309
106360,0.04930258189625859
106373,0.07756122419434466
106377,0.06057672196618861
106386,0.0964301820449366
106387,0.09546760660197348
106391,0.04791604715903676
106401,0.11534307472994253
106411,0.10413163319237954
106413,0.10517815734513074
106426,0.08716272679630037
106427,0.06428239488114931
106428,0.1211033841377426
106434,0.08694573403761685
106438,0.08459218018651836
106440,0.09023545772332096
106441,0.05950837153011838
106452,0.10991109032969247
106453,0.07379702310145271
106454,0.08248862721491801
106457,0.08612835045899281
106484,0.0615978649528842
106488,0.13809182155454425
106491,0.07175570274915297
106514,0.07781189228908245
106527,0.08030960634592753
106528,0.0658798634645643
106529,0.04625856577566135
106534,0.10205292350130116
106550,0.09941711173448366
106577,0.07031467850020842
106585,0.1192928912450696
106590,0.05099600123400103
106607,0.06445338056006632
106610,0.09394401262252837
106611,0.08457001404367386
106612,0.110278218250729
106624,0.05627483047979612
106631,0.06629615578455292
106647,0.1567231704042218
106660,0.11165681076700407
106674,0.07746183355932296
106687,0.0605674684167296
106712,0.08469393260468613
106713,0.06622210343048644
106717,0.07045275788860485
106720,0.09256993881724035
106721,0.08394106244610446
106724,0.07712528042967966
106735,0.09744219969032214
106739,0.07203231939529305
106740,0.06803904445705103
106754,0.06900909900237887
106760,0.13184601684257172
106761,0.08837587149433769
106784,0.08764315759909302
106787,0.074942198494628
106797,0.06539505093162716
106798,0.06412784700138457
106802,0.10818243038339564
106803,0.0903529836178934
106804,0.13596385747359518
106805,0.069186063874161
106810,0.1165116062282052
106812,0.08573970857173197
106813,0.05503240484276306
106817,0.0631859890709863
106822,0.08782992751277521
106823,0.07885970944853218
106827,0.05666723320602567
106841,0.06118636741195452
106851,0.07577944635261365
106852,0.08903210564042983
106853,0.13413627195982292
106854,0.13975070113389645
106861,0.08625901581411237
106873,0.10431790693484552
106877,0.06376173003692544
106878,0.0706708243924712
106881,0.09612837572690568
106900,0.0705867268711244
106906,0.05979730478292241
106907,0.07661507078167533
106914,0.08449058803293197
106916,0.07849416832484155
106924,0.06507564654117357
106931,0.06933667777236961
106936,0.09499403888339074
106937,0.07246556655586615
106938,0.07033306758515945
106939,0.09502221373873643
106943,0.05816009934302842
106944,0.0635199597213068
106967,0.0977679102178853
106980,0.0801618048760627
106986,0.05528987302883768
106987,0.07529027482408955
106990,0.056342443603466734
107013,0.0463742149592019
107023,0.0871123980911833
107033,0.05220801256353876
107037,0.08971077267838792
107048,0.08967915507092278
107071,0.09511245693068554
107081,0.05348106459676921
107113,0.07863571885456165
107130,0.05664571139949062
107131,0.07592729237523164
107145,0.07832533415824193
107156,0.08307247435514768
107219,0.07147734142033005
107222,0.10711158047733609
107223,0.17684412451109877
107232,0.11107613639809066
107245,0.08683438312333666
107246,0.05221930018265812
107247,0.05806744622010244
107256,0.06519004993905932
107259,0.0627043280423739
107260,0.04024076599408428
107279,0.11601102725251437
107280,0.05854631976974251
107281,0.08453295516023994
107285,0.07590037644585536
107329,0.09611714636443988
107337,0.06836917692211394
107349,0.06358662667467506
107350,0.08325789123214142
107351,0.05018128969046675
107359,0.13611073667463372
107391,0.08650508013905828
107394,0.09763159402763366
107395,0.05174916286769115
107406,0.10122056257875926
107416,0.09959155188353898
107417,0.06754721306332702
107418,0.06078875789999145
107419,0.06391802468220102
107444,0.074200211622368
107445,0.08982877343226549
107446,0.08258464039775214
107460,0.0817109815916186
107470,0.08481252905850134
107475,0.06339344777441183
107520,0.07691283856152414
107526,0.08255725575866396
107527,0.05083876993914834
107530,0.05910332571144075
107532,0.11581769416867783
107534,0.10235033974210885
107535,0.06997771130684063
107554,0.09805703533718098
107556,0.07656734231177244
107559,0.08771901258632686
107561,0.053095681983501265
107564,0.07256654931500904
107566,0.08384691072077366
107571,0.07005961102996172
107590,0.08513226535633447
107602,0.08900162389956928
107625,0.10702754535061884
107626,0.12157888945353082
107635,0.06695898003424501
107636,0.06739177324041282
107645,0.08919304096166647
107652,0.10064713562181808
107655,0.0515188917589488
107668,0.059358346305940224
107670,0.06626474466974817
107677,0.04837410919398568
107680,0.0988852806945956
107683,0.07592923652171177
107684,0.06023470512879542
107691,0.07472819261551181
107692,0.09774637237581513
107703,0.104986846107656
107709,0.0547690672835348
107710,0.06452004504658085
107721,0.09032912349388876
107725,0.10101668307757755
107727,0.10748668923914304
107739,0.07924908416707782
107740,0.09833542534460502
107741,0.07985380727224979
107747,0.05845952161739178
107765,0.12746435316473673
107768,0.05637469318566377
107775,0.0847094535074304
107782,0.10404871272531925
107790,0.05997932545982952
107801,0.07411365276378455
107807,0.05673152739402465
107811,0.10500222187548526
107817,0.11171017464690174
107826,0.07265356097159066
107838,0.08335115092658384
107839,0.06891950551871728
107843,0.07203882338130747
107847,0.061186311284878024
107849,0.09588687737871264
107850,0.07478255948711682
107867,0.10289576170256193
107871,0.08311371357429971
107908,0.07856856966186236
107913,0.11188405957603507
107927,0.08810634142768721
107931,0.04537967941532995
107955,0.04760818133793882
107962,0.0823867543652736
107977,0.06984173222720166
107978,0.07588468689987364
107993,0.06812538040056579
108010,0.07061236894938308
108016,0.09157632190363466
108018,0.11501612733670223
108027,0.09973181596607011
108045,0.08676344779762771
108069,0.11181774702396943
108082,0.08784314237260538
108089,0.0840676866054564
108092,0.06995292734400492
108106,0.06857162235949919
108112,0.07937833644567457
108120,0.10722933176476993
108122,0.14523123649651468
108135,0.11472973654586548
108170,0.06870379683098747
108171,0.08124458626686103
108177,0.05862043378962899
108180,0.10317360467699886
108183,0.07647691453823871
108184,0.06014024965804859
108185,0.07756325843098713
108192,0.08252390400478628
108195,0.09348970136066291
108196,0.10674088018310227
108218,0.06598888023261881
108219,0.11741435271994316
108243,0.09734221997301601
108249,0.05549242603346116
108251,0.045893165432566704
